Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,22,0,22,0,6.6,-1,False Alarm,0.55877078604,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_23,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,23,0,23,0,6.6,-1,False Alarm,0.666845939122,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_24,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,24,0,24,0,6.6,-1,Hit,0.535132246092,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_25,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,25,0,25,0,6.6,-1,No Answer,-1,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_26,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,26,0,26,0,6.6,-1,Miss,0.566948083695,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_27,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,27,0,27,0,6.6,-1,False Alarm,0.501457445789,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_28,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,28,0,28,0,6.6,-1,Hit,0.533956435975,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_29,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,29,0,29,0,6.6,-1,Hit,0.701045419555,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_30,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,30,0,30,0,6.6,-1,Correct Rejection,0.566473900806,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_31,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,31,0,31,0,6.6,-1,False Alarm,0.472421429586,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_32,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,32,0,32,0,6.6,-1,False Alarm,0.523865983821,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_33,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,33,0,33,0,6.6,-1,Correct Rejection,0.734281343874,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_34,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,34,0,34,0,6.6,-1,Correct Rejection,0.569622394163,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_35,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,35,0,35,0,6.6,-1,Hit,0.589790571481,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_36,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,36,0,36,0,6.6,-1,Correct Rejection,0.567597981542,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_37,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,37,0,37,0,6.6,-1,Correct Rejection,0.503750767559,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_38,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,38,0,38,0,6.6,-1,False Alarm,0.566788790748,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_39,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,39,0,39,0,6.6,-1,Hit,0.561333427671,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_40,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,40,0,40,0,6.6,-1,Hit,0.402413940988,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_41,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,41,0,41,0,6.6,-1,Hit,0.464481428266,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_42,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,42,0,42,0,6.6,-1,False Alarm,0.540583914611,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_43,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,43,0,43,0,6.6,-1,Correct Rejection,0.66675931355,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_44,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,44,0,44,0,6.6,-1,No Answer,-1,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_45,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,45,0,45,0,6.6,-1,Miss,0.534465104807,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_46,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,46,0,46,0,6.6,-1,False Alarm,0.524804086424,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_47,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,47,0,47,0,6.6,-1,Correct Rejection,0.533489642665,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_48,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,48,0,48,0,6.6,-1,No Answer,-1,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_49,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,49,0,49,0,6.6,-1,Correct Rejection,0.535507897381,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_50,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,50,0,50,0,6.6,-1,False Alarm,0.599761143327,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_51,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,51,0,51,0,6.6,-1,Correct Rejection,0.567031014245,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_52,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,52,0,52,0,6.6,-1,Miss,0.767465127632,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_53,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,53,0,53,0,6.6,-1,Correct Rejection,0.658807407133,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_54,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,54,0,54,0,6.6,-1,Hit,0.557577733416,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_55,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,55,0,55,0,6.6,-1,Correct Rejection,0.597829924896,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_56,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,56,0,56,0,6.6,-1,Correct Rejection,0.636441976763,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_57,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,57,0,57,0,6.6,-1,Hit,0.536906634923,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_58,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,58,0,58,0,6.6,-1,Hit,0.53411613917,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_59,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,59,0,59,0,6.6,-1,Correct Rejection,0.507063069846,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_60,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,60,0,60,0,6.6,-1,False Alarm,0.53121274244,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_61,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,61,0,61,0,6.6,-1,False Alarm,0.467943170108,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_62,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,62,0,62,0,6.6,-1,Correct Rejection,0.52443869831,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_63,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,63,0,63,0,6.6,-1,Miss,0.469682252035,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_64,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,64,0,64,0,6.6,-1,Hit,0.568736020941,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_65,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,65,0,65,0,6.6,-1,Hit,0.533533571288,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_66,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,66,0,66,0,6.6,-1,Hit,0.506402087398,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_67,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,67,0,67,0,6.6,-1,Hit,0.533253577538,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_68,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,68,0,68,0,6.6,-1,False Alarm,0.534487274475,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_69,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,69,0,69,0,6.6,-1,Miss,0.46324116271,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_70,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,70,0,70,0,6.6,-1,Hit,0.501041150186,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_71,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,71,0,71,0,6.6,-1,False Alarm,0.502434139606,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_72,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,72,0,72,0,6.6,-1,Correct Rejection,0.400798844174,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_73,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,73,0,73,0,6.6,-1,Hit,0.55921458872,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_74,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,74,0,74,0,6.6,-1,Hit,0.567523672245,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_75,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,0,0,0,0,5.7,-1,Hit,0.509371992666,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_76,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,1,0,1,0,5.7,-1,Hit,0.604731238447,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_77,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,2,0,2,0,5.7,-1,Hit,0.500027096365,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_78,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,3,0,3,0,5.7,-1,Hit,0.500015190337,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_79,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,4,0,4,0,5.7,-1,Miss,0.590952011757,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_80,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,5,0,5,0,5.7,-1,Miss,0.434109077789,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_81,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,6,0,6,0,5.7,-1,False Alarm,0.533016690984,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_82,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,7,0,7,0,5.7,-1,Correct Rejection,0.733561653178,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_83,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,8,0,8,0,5.7,-1,Hit,0.770169408526,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_84,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,9,0,9,0,5.7,-1,False Alarm,0.467227995861,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_85,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,10,0,10,0,5.7,-1,Hit,0.4375638403,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_86,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,11,0,11,0,5.7,-1,Hit,0.499844812788,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_87,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,12,0,12,0,5.7,-1,Hit,0.500115364324,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_88,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,13,0,13,0,5.7,-1,False Alarm,0.436152786016,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_89,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,14,0,14,0,5.7,-1,Hit,0.465628089383,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_90,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,15,0,15,0,5.7,-1,Correct Rejection,0.56863256311,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_91,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,16,0,16,0,5.7,-1,Hit,0.593270377256,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_92,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,17,0,17,0,5.7,-1,False Alarm,0.498247780837,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_93,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,18,0,18,0,5.7,-1,Correct Rejection,0.462511618156,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_94,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,19,0,19,0,5.7,-1,Correct Rejection,0.500664677471,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_95,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,20,0,20,0,5.7,-1,Correct Rejection,0.472248177975,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_96,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,21,0,21,0,5.7,-1,Hit,0.533850104082,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_97,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,22,0,22,0,5.7,-1,Hit,0.466152769979,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_98,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,23,0,23,0,5.7,-1,Correct Rejection,0.440234045032,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_99,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,24,0,24,0,5.7,-1,Correct Rejection,0.365748297889,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_100,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,25,0,25,0,5.7,-1,Correct Rejection,0.372997756582,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_101,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,26,0,26,0,5.7,-1,Miss,0.359119998291,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_102,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,27,0,27,0,5.7,-1,Hit,0.502215317916,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_103,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,28,0,28,0,5.7,-1,Correct Rejection,0.466227079276,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_104,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,29,0,29,0,5.7,-1,Correct Rejection,0.536373743322,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_105,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,30,0,30,0,5.7,-1,False Alarm,0.57051082002,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_106,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,31,0,31,0,5.7,-1,Correct Rejection,0.37009395007,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_107,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,32,0,32,0,5.7,-1,False Alarm,0.401064469479,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_108,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,33,0,33,0,5.7,-1,Miss,0.369339362253,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_109,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,34,0,34,0,5.7,-1,Hit,0.532925138716,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_110,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,35,0,35,0,5.7,-1,Hit,0.533007659018,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_111,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,36,0,36,0,5.7,-1,Correct Rejection,0.593296652194,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_112,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,37,0,37,0,5.7,-1,Hit,0.531687336508,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_113,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,38,0,38,0,5.7,-1,Correct Rejection,0.435263128486,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_114,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,39,0,39,0,5.7,-1,Hit,0.568626404274,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_115,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,40,0,40,0,5.7,-1,Correct Rejection,0.735345484223,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_116,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,41,0,41,0,5.7,-1,False Alarm,0.401661816519,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_117,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,42,0,42,0,5.7,-1,Hit,0.499123068992,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_118,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,43,0,43,0,5.7,-1,Correct Rejection,0.532993290108,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_119,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,44,0,44,0,5.7,-1,Miss,0.63534006523,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_120,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,45,0,45,0,5.7,-1,Hit,0.533712980803,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_121,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,46,0,46,0,5.7,-1,Hit,0.533070883714,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_122,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,47,0,47,0,5.7,-1,Hit,0.535317402799,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_123,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,48,0,48,0,5.7,-1,Hit,0.500203221571,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_124,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,49,0,49,0,5.7,-1,Hit,0.634006194305,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_125,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,50,0,50,0,5.7,-1,Correct Rejection,0.470271388534,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_126,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,51,0,51,0,5.7,-1,Correct Rejection,0.624990967568,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_127,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,52,0,52,0,5.7,-1,Hit,0.499396494124,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_128,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,53,0,53,0,5.7,-1,Hit,0.569170380477,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_129,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,54,0,54,0,5.7,-1,Hit,0.459005127195,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_130,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,55,0,55,0,5.7,-1,Hit,0.540482919663,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_131,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,56,0,56,0,5.7,-1,Hit,0.398578189779,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_132,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
Yes-No Task,57,0,57,0,5.7,-1,False Alarm,0.468870598823,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1752_133,-1,2019_Jun_11_1752,Yes-No Task,2,RORE28,
