Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,22,0,22,0,6.0,-1,Correct Rejection,0.60922591947,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_23,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,23,0,23,0,6.0,-1,Correct Rejection,0.43335777428,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_24,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,24,0,24,0,6.0,-1,Correct Rejection,0.500897047576,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_25,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,25,0,25,0,6.0,-1,Correct Rejection,0.502017433755,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_26,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,26,0,26,0,6.0,-1,Correct Rejection,0.403328642249,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_27,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,27,0,27,0,6.0,-1,Miss,0.376815033145,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_28,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,28,0,28,0,6.0,-1,Miss,0.367294011638,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_29,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,29,0,29,0,6.0,-1,Hit,0.501532576047,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_30,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,30,0,30,0,6.0,-1,Correct Rejection,0.632194034755,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_31,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,31,0,31,0,6.0,-1,Hit,0.700287958141,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_32,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,32,0,32,0,6.0,-1,Hit,0.568118556403,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_33,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,33,0,33,0,6.0,-1,Correct Rejection,0.66689725779,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_34,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,34,0,34,0,6.0,-1,Correct Rejection,0.567688302137,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_35,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,35,0,35,0,6.0,-1,Correct Rejection,0.567965421826,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_36,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,36,0,36,0,6.0,-1,Hit,0.600156911649,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_37,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,37,0,37,0,6.0,-1,Hit,0.693672796246,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_38,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,38,0,38,0,6.0,-1,Correct Rejection,0.703049305361,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_39,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
Yes-No Task,39,0,39,0,6.0,-1,Hit,0.601883676834,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1358_40,-1,2019_Jun_11_1358,Yes-No Task,,RAMA04,
