Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
2IFCnew,44,0,44,0,-1,4,Yes,3.7,-1,Miss,0.534475779161,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_539,stimulusRORE28_2IFCnew_2019_Jun_11_1716_540,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,45,0,45,0,-1,1,Yes,3.7,-1,Hit,0.509269355796,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_541,stimulusRORE28_2IFCnew_2019_Jun_11_1716_542,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,46,0,46,0,-1,2,Yes,3.7,-1,False Alarm,0.634532106109,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_543,stimulusRORE28_2IFCnew_2019_Jun_11_1716_544,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,47,0,47,0,-1,3,Yes,3.7,-1,Correct Rejection,0.601424684282,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_545,stimulusRORE28_2IFCnew_2019_Jun_11_1716_546,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,48,0,48,0,-1,1,Yes,3.7,-1,Hit,0.602228947915,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_547,stimulusRORE28_2IFCnew_2019_Jun_11_1716_548,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,49,0,49,0,-1,3,Yes,3.7,-1,Correct Rejection,0.602548354305,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_549,stimulusRORE28_2IFCnew_2019_Jun_11_1716_550,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,50,0,50,0,-1,3,Yes,3.7,-1,Correct Rejection,0.666193167679,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_551,stimulusRORE28_2IFCnew_2019_Jun_11_1716_552,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,51,0,51,0,-1,1,Yes,3.7,-1,Hit,0.701128760818,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_553,stimulusRORE28_2IFCnew_2019_Jun_11_1716_554,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,52,0,52,0,-1,3,Yes,3.7,-1,Correct Rejection,0.69979571132,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_555,stimulusRORE28_2IFCnew_2019_Jun_11_1716_556,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,53,0,53,0,0.669207001571,2,Yes,3.7,-1,Correct Rejection,0.566081416328,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_557,stimulusRORE28_2IFCnew_2019_Jun_11_1716_558,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,54,0,54,0,0.668747187592,6,No,3.7,-1,Miss,0.834144302644,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_559,stimulusRORE28_2IFCnew_2019_Jun_11_1716_560,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,55,0,55,0,-1,3,No,3.7,-1,Correct Rejection,0.700447661802,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_561,stimulusRORE28_2IFCnew_2019_Jun_11_1716_562,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,56,0,56,0,-1,0,No,3.7,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_563,stimulusRORE28_2IFCnew_2019_Jun_11_1716_564,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,57,0,57,0,-1,4,No,3.7,-1,Miss,0.667463814374,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_565,stimulusRORE28_2IFCnew_2019_Jun_11_1716_566,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,58,0,58,0,0.900910103228,6,No,3.7,-1,Miss,0.700997385662,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_567,stimulusRORE28_2IFCnew_2019_Jun_11_1716_568,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,59,0,59,0,-1,3,No,3.7,-1,Correct Rejection,0.802461482584,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_569,stimulusRORE28_2IFCnew_2019_Jun_11_1716_570,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,60,0,60,0,0.731273667887,8,No,3.7,-1,Correct Rejection,0.599014766514,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_571,stimulusRORE28_2IFCnew_2019_Jun_11_1716_572,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,61,0,61,0,-1,3,No,3.7,-1,Correct Rejection,0.666193578392,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_573,stimulusRORE28_2IFCnew_2019_Jun_11_1716_574,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,62,0,62,0,-1,1,No,3.7,-1,Hit,0.568592739291,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_575,stimulusRORE28_2IFCnew_2019_Jun_11_1716_576,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,63,0,63,0,-1,4,No,3.7,-1,Miss,0.602614042349,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_577,stimulusRORE28_2IFCnew_2019_Jun_11_1716_578,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,64,0,64,0,-1,2,No,3.7,-1,False Alarm,0.569140000269,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_579,stimulusRORE28_2IFCnew_2019_Jun_11_1716_580,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,65,0,65,0,-1,4,No,3.7,-1,Miss,0.633957749698,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_581,stimulusRORE28_2IFCnew_2019_Jun_11_1716_582,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,66,0,66,0,-1,3,No,3.7,-1,Correct Rejection,0.570688998327,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_583,stimulusRORE28_2IFCnew_2019_Jun_11_1716_584,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,67,0,67,0,0.734730072785,6,No,3.7,-1,Miss,0.56600751821,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_585,stimulusRORE28_2IFCnew_2019_Jun_11_1716_586,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,68,0,68,0,-1,1,No,3.7,-1,Hit,0.834663646296,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_587,stimulusRORE28_2IFCnew_2019_Jun_11_1716_588,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,69,0,69,0,-1,0,No,3.7,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_589,stimulusRORE28_2IFCnew_2019_Jun_11_1716_590,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,70,0,70,0,0.56858575996,6,No,3.7,-1,Miss,0.661638957448,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_591,stimulusRORE28_2IFCnew_2019_Jun_11_1716_592,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,71,0,71,0,-1,1,No,3.7,-1,Hit,0.833967356477,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_593,stimulusRORE28_2IFCnew_2019_Jun_11_1716_594,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,72,0,72,0,-1,1,No,3.7,-1,Hit,0.667986441869,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_595,stimulusRORE28_2IFCnew_2019_Jun_11_1716_596,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,73,0,73,0,-1,1,No,3.7,-1,Hit,0.76726231724,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_597,stimulusRORE28_2IFCnew_2019_Jun_11_1716_598,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,74,0,74,0,-1,4,No,3.7,-1,Miss,0.635311326943,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_599,stimulusRORE28_2IFCnew_2019_Jun_11_1716_600,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,0,0,0,0,-1,3,No,5,-1,Correct Rejection,0.534452377819,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_601,stimulusRORE28_2IFCnew_2019_Jun_11_1716_602,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,1,0,1,0,-1,0,No,5,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_603,stimulusRORE28_2IFCnew_2019_Jun_11_1716_604,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,2,0,2,0,-1,0,No,5,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_605,stimulusRORE28_2IFCnew_2019_Jun_11_1716_606,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,3,0,3,0,-1,0,No,5,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_607,stimulusRORE28_2IFCnew_2019_Jun_11_1716_608,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,4,0,4,0,-1,3,No,5,-1,Correct Rejection,0.535789533518,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_609,stimulusRORE28_2IFCnew_2019_Jun_11_1716_610,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,5,0,5,0,0.769451770466,8,No,5,-1,Correct Rejection,0.533071704675,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_611,stimulusRORE28_2IFCnew_2019_Jun_11_1716_612,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,6,0,6,0,-1,3,No,5,-1,Correct Rejection,0.833055939525,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_613,stimulusRORE28_2IFCnew_2019_Jun_11_1716_614,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,7,0,7,0,-1,1,No,5,-1,Hit,0.60466760397,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_615,stimulusRORE28_2IFCnew_2019_Jun_11_1716_616,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,8,0,8,0,-1,3,No,5,-1,Correct Rejection,0.742010322865,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_617,stimulusRORE28_2IFCnew_2019_Jun_11_1716_618,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,9,0,9,0,-1,1,No,5,-1,Hit,0.571198488586,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_619,stimulusRORE28_2IFCnew_2019_Jun_11_1716_620,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,10,0,10,0,-1,1,No,5,-1,Hit,0.538150184788,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_621,stimulusRORE28_2IFCnew_2019_Jun_11_1716_622,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,11,0,11,0,-1,2,No,5,-1,False Alarm,0.565645825118,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_623,stimulusRORE28_2IFCnew_2019_Jun_11_1716_624,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,12,0,12,0,-1,1,No,5,-1,Hit,0.565877784509,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_625,stimulusRORE28_2IFCnew_2019_Jun_11_1716_626,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,13,0,13,0,-1,1,No,5,-1,Hit,0.633576350752,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_627,stimulusRORE28_2IFCnew_2019_Jun_11_1716_628,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,14,0,14,0,-1,3,No,5,-1,Correct Rejection,0.471433650702,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_629,stimulusRORE28_2IFCnew_2019_Jun_11_1716_630,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,15,0,15,0,-1,0,No,5,-1,No Answer,-1,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_631,stimulusRORE28_2IFCnew_2019_Jun_11_1716_632,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,16,0,16,0,-1,3,No,5,-1,Correct Rejection,0.599975038785,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_633,stimulusRORE28_2IFCnew_2019_Jun_11_1716_634,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,17,0,17,0,-1,4,No,5,-1,Miss,0.566718176473,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_635,stimulusRORE28_2IFCnew_2019_Jun_11_1716_636,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,18,0,18,0,-1,1,No,5,-1,Hit,0.568954432383,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_637,stimulusRORE28_2IFCnew_2019_Jun_11_1716_638,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,19,0,19,0,-1,3,No,5,-1,Correct Rejection,0.604668014217,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_639,stimulusRORE28_2IFCnew_2019_Jun_11_1716_640,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,20,0,20,0,-1,2,No,5,-1,False Alarm,0.868171763606,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_641,stimulusRORE28_2IFCnew_2019_Jun_11_1716_642,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,21,0,21,0,-1,3,No,5,-1,Correct Rejection,0.73082083324,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_643,stimulusRORE28_2IFCnew_2019_Jun_11_1716_644,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,22,0,22,0,-1,1,No,5,-1,Hit,0.626155693084,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_645,stimulusRORE28_2IFCnew_2019_Jun_11_1716_646,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,23,0,23,0,-1,3,No,5,-1,Correct Rejection,0.634869987611,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_647,stimulusRORE28_2IFCnew_2019_Jun_11_1716_648,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,24,0,24,0,-1,3,No,5,-1,Correct Rejection,0.535454936791,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_649,stimulusRORE28_2IFCnew_2019_Jun_11_1716_650,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,25,0,25,0,-1,1,No,5,-1,Hit,0.532915286254,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_651,stimulusRORE28_2IFCnew_2019_Jun_11_1716_652,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,26,0,26,0,-1,1,No,5,-1,Hit,0.56860669842,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_653,stimulusRORE28_2IFCnew_2019_Jun_11_1716_654,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,27,0,27,0,-1,1,No,5,-1,Hit,0.502017022576,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_655,stimulusRORE28_2IFCnew_2019_Jun_11_1716_656,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,28,0,28,0,-1,2,No,5,-1,False Alarm,0.701958478894,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_657,stimulusRORE28_2IFCnew_2019_Jun_11_1716_658,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,29,0,29,0,-1,1,No,5,-1,Hit,0.626999369357,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_659,stimulusRORE28_2IFCnew_2019_Jun_11_1716_660,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,30,0,30,0,-1,3,No,5,-1,Correct Rejection,0.800284756348,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_661,stimulusRORE28_2IFCnew_2019_Jun_11_1716_662,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,31,0,31,0,-1,1,No,5,-1,Hit,0.566396717448,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_663,stimulusRORE28_2IFCnew_2019_Jun_11_1716_664,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,32,0,32,0,-1,4,No,5,-1,Miss,0.667067225091,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_665,stimulusRORE28_2IFCnew_2019_Jun_11_1716_666,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,33,0,33,0,-1,3,No,5,-1,Correct Rejection,0.771568146069,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_667,stimulusRORE28_2IFCnew_2019_Jun_11_1716_668,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,34,0,34,0,-1,1,No,5,-1,Hit,0.568705640268,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_669,stimulusRORE28_2IFCnew_2019_Jun_11_1716_670,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,35,0,35,0,-1,1,No,5,-1,Hit,0.569248795509,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_671,stimulusRORE28_2IFCnew_2019_Jun_11_1716_672,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,36,0,36,0,-1,1,No,5,-1,Hit,0.626889753155,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_673,stimulusRORE28_2IFCnew_2019_Jun_11_1716_674,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,37,0,37,0,-1,1,No,5,-1,Hit,0.576731445733,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_675,stimulusRORE28_2IFCnew_2019_Jun_11_1716_676,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,38,0,38,0,-1,1,No,5,-1,Hit,0.659571026452,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_677,stimulusRORE28_2IFCnew_2019_Jun_11_1716_678,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,39,0,39,0,-1,1,No,5,-1,Hit,0.567765895743,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_679,stimulusRORE28_2IFCnew_2019_Jun_11_1716_680,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,40,0,40,0,-1,2,No,5,-1,False Alarm,0.640469864011,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_681,stimulusRORE28_2IFCnew_2019_Jun_11_1716_682,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,41,0,41,0,-1,4,No,5,-1,Miss,0.401652784552,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_683,stimulusRORE28_2IFCnew_2019_Jun_11_1716_684,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,42,0,42,0,-1,4,No,5,-1,Miss,0.666495741811,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_685,stimulusRORE28_2IFCnew_2019_Jun_11_1716_686,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,43,0,43,0,-1,1,No,5,-1,Hit,0.63594357064,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_687,stimulusRORE28_2IFCnew_2019_Jun_11_1716_688,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,44,0,44,0,-1,1,No,5,-1,Hit,0.634500494227,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_689,stimulusRORE28_2IFCnew_2019_Jun_11_1716_690,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,45,0,45,0,-1,4,No,5,-1,Miss,0.533894853666,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_691,stimulusRORE28_2IFCnew_2019_Jun_11_1716_692,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,46,0,46,0,-1,3,No,5,-1,Correct Rejection,0.53465642035,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_693,stimulusRORE28_2IFCnew_2019_Jun_11_1716_694,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,47,0,47,0,-1,1,No,5,-1,Hit,0.60101331491,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_695,stimulusRORE28_2IFCnew_2019_Jun_11_1716_696,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,48,0,48,0,-1,1,No,5,-1,Hit,0.539105120115,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_697,stimulusRORE28_2IFCnew_2019_Jun_11_1716_698,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,49,0,49,0,-1,3,No,5,-1,Correct Rejection,0.534275021404,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_699,stimulusRORE28_2IFCnew_2019_Jun_11_1716_700,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,50,0,50,0,-1,2,No,5,-1,False Alarm,0.533811922651,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_701,stimulusRORE28_2IFCnew_2019_Jun_11_1716_702,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,51,0,51,0,-1,1,No,5,-1,Hit,0.669080142397,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_703,stimulusRORE28_2IFCnew_2019_Jun_11_1716_704,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,52,0,52,0,-1,3,No,5,-1,Correct Rejection,0.605060087983,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_705,stimulusRORE28_2IFCnew_2019_Jun_11_1716_706,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,53,0,53,0,-1,3,No,5,-1,Correct Rejection,0.633665439207,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_707,stimulusRORE28_2IFCnew_2019_Jun_11_1716_708,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,54,0,54,0,-1,3,No,5,-1,Correct Rejection,0.764441441279,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_709,stimulusRORE28_2IFCnew_2019_Jun_11_1716_710,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,55,0,55,0,-1,0,No,5,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_711,stimulusRORE28_2IFCnew_2019_Jun_11_1716_712,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,56,0,56,0,-1,2,No,5,-1,False Alarm,0.691872132476,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_713,stimulusRORE28_2IFCnew_2019_Jun_11_1716_714,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,57,0,57,0,-1,3,No,5,-1,Correct Rejection,0.56795310555,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_715,stimulusRORE28_2IFCnew_2019_Jun_11_1716_716,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,58,0,58,0,0.635760466568,2,Yes,5,-1,Correct Rejection,0.63278645603,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_717,stimulusRORE28_2IFCnew_2019_Jun_11_1716_718,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,59,0,59,0,-1,0,Yes,5,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_719,stimulusRORE28_2IFCnew_2019_Jun_11_1716_720,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,60,0,60,0,-1,0,Yes,5,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_721,stimulusRORE28_2IFCnew_2019_Jun_11_1716_722,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,61,0,61,0,-1,4,Yes,5,-1,Miss,0.0985685009509,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_723,stimulusRORE28_2IFCnew_2019_Jun_11_1716_724,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,62,0,62,0,-1,1,Yes,5,-1,Hit,0.634639670141,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_725,stimulusRORE28_2IFCnew_2019_Jun_11_1716_726,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,63,0,63,0,-1,3,Yes,5,-1,Correct Rejection,0.636528191622,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_727,stimulusRORE28_2IFCnew_2019_Jun_11_1716_728,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,64,0,64,0,-1,2,Yes,5,-1,False Alarm,0.567812287714,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_729,stimulusRORE28_2IFCnew_2019_Jun_11_1716_730,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,65,0,65,0,-1,1,Yes,5,-1,Hit,0.502136081923,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_731,stimulusRORE28_2IFCnew_2019_Jun_11_1716_732,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,66,0,66,0,-1,2,Yes,5,-1,False Alarm,0.541977724992,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_733,stimulusRORE28_2IFCnew_2019_Jun_11_1716_734,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,67,0,67,0,-1,1,Yes,5,-1,Hit,0.465104229748,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_735,stimulusRORE28_2IFCnew_2019_Jun_11_1716_736,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,68,0,68,0,-1,2,Yes,5,-1,False Alarm,0.631480912678,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_737,stimulusRORE28_2IFCnew_2019_Jun_11_1716_738,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,69,0,69,0,-1,1,Yes,5,-1,Hit,0.643609325401,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_739,stimulusRORE28_2IFCnew_2019_Jun_11_1716_740,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,70,0,70,0,0.800991309341,6,No,5,-1,Miss,0.668879794423,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_741,stimulusRORE28_2IFCnew_2019_Jun_11_1716_742,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,71,0,71,0,-1,2,No,5,-1,False Alarm,0.866595669184,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_743,stimulusRORE28_2IFCnew_2019_Jun_11_1716_744,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,72,0,72,0,0.533121791668,5,Yes,5,-1,False Alarm,0.533504422288,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_745,stimulusRORE28_2IFCnew_2019_Jun_11_1716_746,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,73,0,73,0,-1,1,Yes,5,-1,Hit,0.701102896594,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_747,stimulusRORE28_2IFCnew_2019_Jun_11_1716_748,2019_Jun_11_1716,2IFCnew,2,RORE28,
