Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,16,0,16,0,2.0,-1,False Alarm,0.63257995015,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_17,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,17,0,17,0,2.0,-1,Correct Rejection,0.501344955992,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_18,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,18,0,18,0,2.0,-1,Correct Rejection,0.535370774567,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_19,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,19,0,19,0,2.0,-1,Correct Rejection,0.566846267786,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_20,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,20,0,20,0,2.0,-1,Miss,0.669269405305,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_21,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,21,0,21,0,2.0,-1,Correct Rejection,0.634766940027,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_22,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,22,0,22,0,2.0,-1,False Alarm,0.53294730885,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_23,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,23,0,23,0,2.0,-1,Hit,0.568381307181,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_24,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,24,0,24,0,2.0,-1,Hit,0.665974756237,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_25,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,25,0,25,0,2.0,-1,Correct Rejection,0.500500458293,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_26,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,26,0,26,0,2.0,-1,Correct Rejection,0.710428087041,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_27,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,27,0,27,0,2.0,-1,Correct Rejection,0.473333256785,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_28,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,28,0,28,0,2.0,-1,Correct Rejection,0.699688147753,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_29,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,29,0,29,0,2.0,-1,Hit,0.432881128509,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_30,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,30,0,30,0,2.0,-1,Correct Rejection,0.702236009296,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_31,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,31,0,31,0,2.0,-1,Miss,0.497557238676,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_32,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,32,0,32,0,2.0,-1,False Alarm,0.668311185203,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_33,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,33,0,33,0,2.0,-1,False Alarm,0.633584561292,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_34,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,34,0,34,0,2.0,-1,Miss,0.465552959125,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_35,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,35,0,35,0,2.0,-1,Miss,0.634494336322,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_36,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,36,0,36,0,2.0,-1,Correct Rejection,0.802394563332,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_37,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,37,0,37,0,2.0,-1,Miss,0.629817371722,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_38,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,38,0,38,0,2.0,-1,False Alarm,0.766567669809,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_39,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
Yes-No Task,39,0,39,0,2.0,-1,Miss,0.633841975126,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1650_40,-1,2019_Jun_11_1650,Yes-No Task,1,RORE28,
