Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
2IFCnew,25,0,25,0,-1,1,No,8.2,-1,Hit,0.46930249501,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_201,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_202,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,26,0,26,0,-1,3,No,8.2,-1,Correct Rejection,0.466877387371,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_203,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_204,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,27,0,27,0,-1,2,No,8.2,-1,False Alarm,0.675129569136,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_205,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_206,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,28,0,28,0,0.468435006682,4,Yes,8.2,-1,Miss,0.471672589425,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_207,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_208,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,29,0,29,0,-1,1,Yes,8.2,-1,Hit,0.534081653226,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_209,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_210,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,30,0,30,0,-1,3,Yes,8.2,-1,Correct Rejection,0.598752015736,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_211,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_212,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,31,0,31,0,0.537135310005,2,Yes,8.2,-1,Correct Rejection,0.794089174364,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_213,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_214,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,32,0,32,0,-1,1,Yes,8.2,-1,Hit,0.566653721035,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_215,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_216,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,33,0,33,0,-1,1,Yes,8.2,-1,Hit,0.435121899936,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_217,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_218,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,34,0,34,0,-1,1,Yes,8.2,-1,Hit,0.511726896744,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_219,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_220,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,35,0,35,0,-1,1,Yes,8.2,-1,Hit,0.396274603903,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_221,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_222,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,36,0,36,0,-1,1,Yes,8.2,-1,Hit,0.464789339341,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_223,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_224,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,37,0,37,0,-1,3,Yes,8.2,-1,Correct Rejection,0.598688791506,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_225,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_226,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,38,0,38,0,-1,1,Yes,8.2,-1,Hit,0.434927300084,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_227,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_228,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,39,0,39,0,0.303736234549,5,Yes,8.2,-1,False Alarm,0.635595426429,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_229,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_230,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,40,0,40,0,-1,1,Yes,8.2,-1,Hit,0.63809279073,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_231,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_232,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,41,0,41,0,-1,1,Yes,8.2,-1,Hit,0.487196645699,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_233,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_234,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,42,0,42,0,-1,3,Yes,8.2,-1,Correct Rejection,0.532340929378,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_235,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_236,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,43,0,43,0,-1,3,Yes,8.2,-1,Correct Rejection,0.63180811936,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_237,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_238,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,44,0,44,0,-1,3,Yes,8.2,-1,Correct Rejection,0.46713069547,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_239,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_240,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,45,0,45,0,-1,3,Yes,8.2,-1,Correct Rejection,0.602289298549,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_241,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_242,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,46,0,46,0,-1,3,Yes,8.2,-1,Correct Rejection,0.433302761056,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_243,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_244,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,47,0,47,0,0.265850852709,4,Yes,8.2,-1,Miss,0.670984674711,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_245,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_246,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,48,0,48,0,-1,0,Yes,8.2,-1,No Answer,-1,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_247,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_248,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,49,0,49,0,0.234665616881,5,Yes,8.2,-1,False Alarm,0.502499006223,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_249,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_250,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,50,0,50,0,0.53242550185,6,No,8.2,-1,Miss,0.498660792131,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_251,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_252,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,51,0,51,0,-1,3,No,8.2,-1,Correct Rejection,0.657908306923,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_253,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_254,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,52,0,52,0,-1,1,No,8.2,-1,Hit,0.634119916242,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_255,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_256,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,53,0,53,0,-1,3,No,8.2,-1,Correct Rejection,0.500608432107,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_257,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_258,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,54,0,54,0,-1,3,No,8.2,-1,Correct Rejection,0.567994160112,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_259,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_260,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,55,0,55,0,-1,3,No,8.2,-1,Correct Rejection,0.633949128445,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_261,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_262,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,56,0,56,0,-1,3,No,8.2,-1,Correct Rejection,0.522954156622,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_263,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_264,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,57,0,57,0,-1,3,No,8.2,-1,Correct Rejection,0.442083564587,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_265,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_266,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,58,0,58,0,-1,3,No,8.2,-1,Correct Rejection,0.531920527574,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_267,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_268,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,59,0,59,0,-1,1,No,8.2,-1,Hit,0.467063775752,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_269,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_270,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,60,0,60,0,-1,3,No,8.2,-1,Correct Rejection,0.433873012662,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_271,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_272,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,61,0,61,0,-1,1,No,8.2,-1,Hit,0.37658060994,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_273,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_274,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,62,0,62,0,-1,3,No,8.2,-1,Correct Rejection,0.500276298728,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_275,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_276,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,63,0,63,0,-1,3,No,8.2,-1,Correct Rejection,0.506266196258,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_277,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_278,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,64,0,64,0,0.266042989213,5,Yes,8.2,-1,False Alarm,0.535594933201,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_279,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_280,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,65,0,65,0,-1,1,Yes,8.2,-1,Hit,0.52617203258,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_281,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_282,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,66,0,66,0,-1,3,Yes,8.2,-1,Correct Rejection,0.66889703786,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_283,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_284,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,67,0,67,0,-1,1,Yes,8.2,-1,Hit,0.464969980996,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_285,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_286,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,68,0,68,0,-1,4,Yes,8.2,-1,Miss,0.565879016183,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_287,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_288,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,69,0,69,0,-1,3,Yes,8.2,-1,Correct Rejection,0.60525345616,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_289,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_290,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,70,0,70,0,-1,1,Yes,8.2,-1,Hit,0.52456761105,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_291,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_292,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,71,0,71,0,-1,1,Yes,8.2,-1,Hit,0.535104328301,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_293,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_294,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,72,0,72,0,-1,3,Yes,8.2,-1,Correct Rejection,0.527590476908,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_295,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_296,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,73,0,73,0,-1,3,Yes,8.2,-1,Correct Rejection,0.536419313867,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_297,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_298,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,74,0,74,0,-1,1,Yes,8.2,-1,Hit,0.565483248327,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_299,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_300,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,0,0,0,0,-1,1,Yes,6,-1,Hit,0.729807190131,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_301,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_302,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,1,0,1,0,-1,2,Yes,6,-1,False Alarm,0.500344860367,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_303,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_304,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,2,0,2,0,-1,3,Yes,6,-1,Correct Rejection,0.666937081143,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_305,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_306,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,3,0,3,0,-1,3,Yes,6,-1,Correct Rejection,0.500927428249,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_307,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_308,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,4,0,4,0,-1,3,Yes,6,-1,Correct Rejection,0.600015272386,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_309,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_310,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,5,0,5,0,-1,3,Yes,6,-1,Correct Rejection,0.769273181912,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_311,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_312,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,6,0,6,0,-1,4,Yes,6,-1,Miss,0.538569765165,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_313,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_314,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,7,0,7,0,0.378070489503,4,Yes,6,-1,Miss,0.533463777974,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_315,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_316,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,8,0,8,0,0.502635719255,7,Yes,6,-1,Hit,0.606378357857,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_317,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_318,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,9,0,9,0,-1,3,Yes,6,-1,Correct Rejection,0.434775807895,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_319,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_320,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,10,0,10,0,0.43423840031,4,Yes,6,-1,Miss,0.469973330852,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_321,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_322,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,11,0,11,0,0.334957188461,4,Yes,6,-1,Miss,0.601092961151,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_323,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_324,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,12,0,12,0,-1,1,Yes,6,-1,Hit,0.558140594512,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_325,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_326,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,13,0,13,0,-1,3,Yes,6,-1,Correct Rejection,0.490797563456,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_327,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_328,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,14,0,14,0,-1,3,Yes,6,-1,Correct Rejection,0.634192993864,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_329,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_330,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,15,0,15,0,-1,3,Yes,6,-1,Correct Rejection,0.504134629853,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_331,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_332,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,16,0,16,0,0.400944999419,5,Yes,6,-1,False Alarm,0.567534756847,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_333,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_334,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,17,0,17,0,0.432977196295,1,No,6,-1,Hit,0.62458206201,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_335,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_336,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,18,0,18,0,-1,1,No,6,-1,Hit,0.539533321746,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_337,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_338,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,19,0,19,0,-1,3,No,6,-1,Correct Rejection,0.459311395884,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_339,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_340,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,20,0,20,0,-1,4,No,6,-1,Miss,0.443986865692,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_341,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_342,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,21,0,21,0,-1,3,No,6,-1,Correct Rejection,0.409620292485,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_343,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_344,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,22,0,22,0,-1,1,No,6,-1,Hit,0.539483235218,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_345,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_346,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,23,0,23,0,-1,3,No,6,-1,Correct Rejection,0.53285493562,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_347,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_348,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,24,0,24,0,-1,3,No,6,-1,Correct Rejection,0.299313809723,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_349,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_350,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,25,0,25,0,0.168471299578,6,No,6,-1,Miss,0.369983512443,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_351,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_352,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,26,0,26,0,-1,3,No,6,-1,Correct Rejection,0.642340732273,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_353,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_354,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,27,0,27,0,-1,2,No,6,-1,False Alarm,0.499921585433,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_355,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_356,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,28,0,28,0,-1,2,No,6,-1,False Alarm,0.63916637376,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_357,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_358,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,29,0,29,0,-1,1,No,6,-1,Hit,0.532254714053,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_359,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_360,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,30,0,30,0,-1,2,No,6,-1,False Alarm,0.465323463082,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_361,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_362,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,31,0,31,0,-1,1,No,6,-1,Hit,0.602286424953,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_363,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_364,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,32,0,32,0,-1,3,No,6,-1,Correct Rejection,0.469999195077,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_365,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_366,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,33,0,33,0,-1,4,No,6,-1,Miss,0.666796263307,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_367,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_368,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,34,0,34,0,-1,2,No,6,-1,False Alarm,0.534984859172,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_369,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_370,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,35,0,35,0,-1,2,No,6,-1,False Alarm,0.476682508364,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_371,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_372,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,36,0,36,0,-1,4,No,6,-1,Miss,0.501543661114,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_373,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_374,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,37,0,37,0,-1,1,No,6,-1,Hit,0.334384883754,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_375,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_376,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,38,0,38,0,-1,3,No,6,-1,Correct Rejection,0.433905445505,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_377,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_378,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,39,0,39,0,-1,2,No,6,-1,False Alarm,0.267170764972,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_379,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_380,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,40,0,40,0,-1,1,No,6,-1,Hit,0.457691783551,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_381,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_382,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,41,0,41,0,-1,4,No,6,-1,Miss,0.567102860659,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_383,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_384,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,42,0,42,0,-1,4,No,6,-1,Miss,0.532239113003,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_385,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_386,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,43,0,43,0,-1,3,No,6,-1,Correct Rejection,0.438120543491,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_387,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_388,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,44,0,44,0,-1,1,No,6,-1,Hit,0.501404895447,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_389,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_390,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,45,0,45,0,-1,2,No,6,-1,False Alarm,0.473289328162,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_391,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_392,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,46,0,46,0,-1,3,No,6,-1,Correct Rejection,0.469579615165,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_393,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_394,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,47,0,47,0,-1,3,No,6,-1,Correct Rejection,0.435679013841,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_395,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_396,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,48,0,48,0,-1,4,No,6,-1,Miss,0.532332307659,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_397,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_398,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,49,0,49,0,-1,3,No,6,-1,Correct Rejection,0.594559908845,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_399,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_400,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,50,0,50,0,-1,4,No,6,-1,Miss,0.460541808512,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_401,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_402,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,51,0,51,0,-1,3,No,6,-1,Correct Rejection,0.343584446702,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_403,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_404,2019_Jun_11_1541,2IFCnew,,RAMA04,
