Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,98,0,98,0,5.3,-1,Miss,0.350227200019,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_104,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,99,0,99,0,5.3,-1,Correct Rejection,0.582454000018,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_105,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,0,0,0,0,5.3,-1,Miss,0.301089200017,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_106,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,1,0,1,0,5.3,-1,Correct Rejection,0.300634299987,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_107,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,2,0,2,0,5.3,-1,Hit,0.467783999979,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_108,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,3,0,3,0,5.3,-1,Hit,0.467348799983,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_109,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,4,0,4,0,5.3,-1,Hit,0.516988200019,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_110,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,5,0,5,0,5.3,-1,Hit,0.470636800048,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_111,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,6,0,6,0,5.3,-1,Correct Rejection,0.433808800008,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_112,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,7,0,7,0,5.3,-1,Correct Rejection,0.268159699976,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_113,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,8,0,8,0,5.3,-1,Miss,0.385335600004,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_114,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,9,0,9,0,5.3,-1,Correct Rejection,0.450629900035,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_115,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,10,0,10,0,5.3,-1,False Alarm,0.400405899971,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_116,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,11,0,11,0,5.3,-1,Correct Rejection,0.385636400024,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_117,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,12,0,12,0,5.3,-1,Correct Rejection,0.749780999962,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_118,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,13,0,13,0,5.3,-1,Miss,0.550968500029,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_119,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,14,0,14,0,5.3,-1,Correct Rejection,0.534860999964,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_120,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,15,0,15,0,5.3,-1,Correct Rejection,0.850801699969,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_121,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,16,0,16,0,5.3,-1,Hit,0.55086800002,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_122,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,17,0,17,0,5.3,-1,Correct Rejection,0.550912100007,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_123,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,18,0,18,0,5.3,-1,Hit,0.583834899997,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_124,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,19,0,19,0,5.3,-1,Hit,0.450709500001,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_125,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,20,0,20,0,5.3,-1,False Alarm,0.402140100021,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_126,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,21,0,21,0,5.3,-1,Correct Rejection,0.335185600037,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_127,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,22,0,22,0,5.3,-1,Correct Rejection,0.465189600014,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_128,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,23,0,23,0,5.3,-1,Hit,0.617661900003,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_129,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,24,0,24,0,5.3,-1,Miss,0.417706399981,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_130,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
